video_id,channel_id,channel_name,title,published_at,view_count,like_count,comment_count,duration
WSVnaacNI4A,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰最常見3個保險伏😱】穩賺嘅保費融資？｜唔洗比錢坐喺度收錢？｜一高息就痛到嗌救命,2023-10-19T10:00:23Z,17984,561.0,98.0,1042
oLrhZDaIdrU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📈中國經濟仲有無得救？📉】內憂外患重重圍困｜經濟定政治行先？｜有咩計可以起死回生？,2023-10-17T10:00:42Z,5050,208.0,61.0,1748
IZUoPsV_coM,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤝🏻智偉樹窿🍻】移民保險MPF點搞｜以巴戰爭,2023-10-15T03:44:14Z,1397,78.0,14.0,5586
s1wFopKolN0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本職場】香港日本番工大異小同｜一唔小心就....? ｜智偉和你吹 第08集 Part.1,2023-10-14T10:30:08Z,1391,64.0,24.0,1675
vY6bXZpqRVc,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰拎MPF搞到要坐監？😱】移英回港即被捕全案涉20人｜永明AGENT串謀詐騙｜比返啲MPF我呀!!!,2023-10-13T15:12:29Z,13384,313.0,104.0,777
LIpDmXya8CA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💸JPEX番外篇🤣】幾分鐘案情更新｜回答三集高質留言｜陰謀論者留言最好笑,2023-10-12T10:30:07Z,7710,264.0,54.0,1665
pQmGhKgb-FU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🛫移民好唔好cut晒香港啲保險？🔎】邊啲plan一定要cut｜邊啲plan值得保留｜有咩因素要考慮？,2023-10-09T23:00:42Z,7110,266.0,46.0,979
mNe3oekX33Q,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎊5000訂閱感謝直播🍻】一連兩集保險伏｜未來發展方向討論,2023-10-08T03:40:25Z,1491,94.0,21.0,5801
UHVePg9kcwA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎊5000訂閱Q&A🍻】再自介一次｜做youtuber嘅初心｜網友提問詳盡解答,2023-10-07T11:45:01Z,2025,173.0,54.0,1667
xVyjs78cZOo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤔最常見3個保險伏-第二集😱】兌現唔到嘅儲蓄保｜當年熱賣嘅保誠雋陞｜買前必睇分紅實現率,2023-10-05T12:15:06Z,41945,1156.0,227.0,1323
SIN9LnFNkxg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💸最常見3個保險伏-第一集😱】供得斷嘅高端醫療？｜9UP嘅供得斷？｜最後隨時兩頭唔到岸,2023-10-03T11:00:28Z,23992,824.0,193.0,1331
GdCZiSMxwnU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤝🏻智偉樹窿🍻】JPEX新片誰是真兇｜匆匆返港5日4夜,2023-10-01T03:42:17Z,7281,312.0,34.0,5564
aC2LkfxeV0Y,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰JPEX騙局幕後主腦💸】香港科技犯罪天才｜資金技術人腳全到位｜點解警方無更早針對核心,2023-09-30T10:20:00Z,70436,2039.0,326.0,1813
33Gz3lgcQYo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🛬做乜咁急返香港？🛫】回流5日有咩感受｜3個鐘去一次廁所｜中晒伏住曱甴屋,2023-09-28T12:00:02Z,6487,204.0,38.0,1471
1_LWISkQ0ZI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️旅居日本可行嗎？🏔】點解要咁做先？｜有啲咩限制性？｜好唔好買層樓旅居？,2023-09-27T10:30:00Z,24364,896.0,131.0,1147
uACHXo0c5S8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【迷惑行為】日本人無語錄｜文化差異會有幾大....? ｜渣車真心要留意｜智偉和你吹 第07集,2023-09-25T13:00:11Z,1101,76.0,36.0,1967
bkh46kSLBYc,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤝🏻智偉樹窿🍻】JPEX兩條片破5萬view心聲｜回應網友詳盡提問｜下集預告,2023-09-24T03:40:22Z,4227,225.0,32.0,5629
w6RdI52ac9Q,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🏯點解移民咗嚟大阪？⛩️】移日港人故事｜落腳大阪得與失,2023-09-22T10:00:51Z,3365,182.0,46.0,718
efVWBQuTaP8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⚠️JPEX騙局最新UPDATE🚔】主腦究竟係咩人？｜仲要幾多人等拉？｜實際損失去到幾大？｜支持警方禁記者英文提問,2023-09-20T15:38:56Z,69342,2098.0,264.0,2097
y1DkXbuDsvg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰JPEX龐氏騙局💸】極高息吸金｜出唔到金人去樓空｜林作今鋪轉營監躉KOL？｜藍色經濟圈慘變水魚,2023-09-18T11:05:00Z,85655,1863.0,304.0,1728
_enPAVUlLOw,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤝🏻智偉樹窿🍻】第一次自駕遊順利？｜10年後再去和歌山縣感覺有咩唔同？,2023-09-17T03:39:40Z,383,29.0,0.0,5534
hU9G9h2v3m8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🐢香港10年後有咩行業跑出🐎】10年後香港變成點？｜人口結構不能逆轉之勢｜國家安全為重中之重｜人唔走錢都走？,2023-09-16T13:00:36Z,1339,72.0,13.0,998
i8cYLEkKOAw,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【JLPT】日檢放榜｜當年點解讀日文?｜聽力其實最重要....? ｜智偉和你吹 第06集,2023-09-14T13:30:22Z,832,42.0,17.0,1871
Eo_5INyule8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🚗的士佬咎由自取💸】保費一年高達9萬?!｜意外機率有幾高？｜串通律師醫生呃保險｜保險公司寧願唔做生意,2023-09-12T10:00:10Z,49168,864.0,208.0,1157
KFQi5ouuvEA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤝🏻智偉樹窿🍻】500年一遇嘅大雨｜深度分析輸近2000萬嘅客隱瞞嘅事,2023-09-10T03:58:21Z,714,49.0,3.0,5762
rFgUGeMMzXI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰我點儲到第一個100萬🪙】100萬嘅假像｜做保險搵錢快｜苦行僧嘅生活｜唔覺唔覺儲嘅錢｜我嘅人生追求啲乜,2023-09-08T06:00:22Z,2687,124.0,26.0,1294
x16CCM4Vjmo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⚠️道不同不相為謀⛔️】被騎劫嘅行程｜想去學嘢變咗溝女劈酒｜搞生意搞到反面打官司｜單機好過雙打嘅故事,2023-09-06T10:00:43Z,478,41.0,8.0,754
TdsKfsLKbXY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰2000萬輸剩170萬？💸】信錯RM輸身家｜倫敦金手法TRADE外匯｜連恒大都走去買｜1500萬保單交貴息｜可憐之人必有可恨之處,2023-09-04T12:00:22Z,17118,514.0,87.0,1717
ubTzv82o9Ws,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰香港盤數幾時爆煲？💸】地賣唔出嚴重高估收入｜支出一年比一年高｜千億赤字變恆常？,2023-09-03T04:00:22Z,4918,168.0,31.0,1479
SsztZBw4mQI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本出街系列】泉南花火大會 - 精華片段｜夏日祭｜#日本日常生活vlog,2023-09-02T14:20:11Z,479,21.0,9.0,527
3NUoQ-V-wYU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,智偉和你吹吹風🌀有晴空無樣睇｜祝你在亂流下平安,2023-09-01T17:46:31Z,413,34.0,4.0,5745
tV8fU1z369o,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🪖保險係咪呃人🤬】香港人對保險嘅偏見｜無買保險 = 自己做埋保險公司｜風險管理有幾重要,2023-08-31T10:00:11Z,7081,252.0,71.0,913
tANy5S0fhdg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【KO職場小人雙面人】等佢哋見光死｜避免單獨接觸｜將佢移出活動範圍｜從此各不相干｜普通人成功心法007,2023-08-29T10:30:08Z,430,32.0,20.0,1025
h-a4h91UFYc,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🪙虛擬貨幣？不了🙅🏻】錯失咗前段大爆發期｜中段阿豬阿狗都搞幣｜而家風險回報比率不值冒險,2023-08-27T06:00:27Z,1501,68.0,15.0,913
LIpIpjXWLRs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本旅行】輕鬆自駕遊｜今次帶去琵琶湖西邊｜鰻魚除左薘萊原來....｜智偉和你吹 第05集 Part 2,2023-08-25T12:30:10Z,277,24.0,6.0,1174
pCSwAOZbAkw,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🏢200萬買大阪近千呎Dream House⛩️】移日港人HOME TOUR｜全屋裝修連傢俬電器｜永久無敵靚海景｜仲要包埋個車位（繁中字幕）,2023-08-23T10:30:09Z,9388,401.0,93.0,1792
neQJRy5AYH0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤮不知所謂嘅O CAMP🤬】跌到瘀晒嘅水戰｜無酒飲嘅PUB NIGHT｜冒險搞咗一個破舊立新嘅O CAMP,2023-08-22T10:00:45Z,259,18.0,9.0,1028
UIf4SQtqc3M,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🏢港樓幾時會爆💥】中國會唔會打仗？｜中國經濟會唔會爆？｜聯繫匯率守唔守到？｜移民潮走極都有？｜業主＝韭菜名單？,2023-08-20T03:00:07Z,2413,122.0,15.0,1192
75yIoDDbf38,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🏎踩油加速成功】大大聲同人講｜單獨約自己圈子最成功嘅人｜站在巨人肩膀上看世界｜普通人成功心法006,2023-08-18T12:30:06Z,442,33.0,14.0,1108
K7fnsCsL3rA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【比我更硬嘅男人】山界谷阿莫你又識？｜跟過我做保險？！｜點樣由怕醜男變成KOL再開埋舖,2023-08-16T10:00:13Z,397,33.0,7.0,1518
L1n61HXFs_4,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🏢同長實對賭死L梗？】親海駅大賣有咩啟示？｜長實都睇淡後市？｜長實積極買地又點解釋？,2023-08-14T12:45:01Z,2767,89.0,69.0,1662
imvGs7nG3p0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,1000訂閱直播重溫😃 頻道嘅初心🤔 點解樓價會咁硬🤨 對連登仔嘅話😘,2023-08-13T03:39:33Z,457,39.0,20.0,5785
jKcKIBO2oqY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️日本港人二次移民潮？】日本搞生意搞唔掂？｜ 經營管理有咩伏？  ｜有啲咩可以準備定先？,2023-08-11T11:00:44Z,853,50.0,18.0,874
Rt4eUI8dTLg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本旅行】輕鬆自駕遊｜智偉中過伏?｜去琵琶湖除左滑雪仲有咩搞?｜智偉和你吹 第05集 Part 1,2023-08-09T13:03:57Z,436,27.0,12.0,1401
_hNRIPQGgZE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🏢比連登仔嘅買樓忠告🔰】想溝女走去問A0？｜留港L租一世唔得咩？｜公屋仔過來人嘅忠告,2023-08-07T10:00:22Z,1916,70.0,28.0,1602
j2XdUtvTbig,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【比科大豪華迎生營收買咗😅】條女除衫快過啲仔😱｜想去古井點知蜘蛛精擋路👻｜點解我最終入咗科大🤔,2023-08-05T10:00:35Z,378,19.0,5.0,1285
pH6VbGqVXD8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【從源頭入手】近朱者赤近墨者黑｜遠離麻煩人同事｜遠離唔到都要隔離｜普通人成功心法005,2023-08-03T11:30:30Z,311,24.0,14.0,439
3Rd9lzHmvUY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【移民日本寂寞嗎🫂】喺大阪有無朋友？｜做咩唔去搵份正職？｜會唔會敗走日本？,2023-08-01T12:30:02Z,1572,96.0,47.0,1785
5m_yTR6-4fs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【東九龍墜機🛩】CBD2已經唔存在｜一眾地產商集體HIGH嘢｜未起飛先墜機,2023-07-30T04:15:12Z,8151,205.0,45.0,1652
Bpuqu5F-e0A,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【二十出頭，移唔移民好🤔】人生追求嘅係咩？｜呢個時代嘅機會喺邊？｜被選中的一代加油💪🏻,2023-07-28T11:00:11Z,853,62.0,14.0,971
JUtrParLAJU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【天神祭行街片】避開人流避埋個巡遊😅｜無睇到煙花但有靚夜景｜輕鬆閒聊系列,2023-07-26T10:00:20Z,251,23.0,10.0,2141
1KJcb0h7-78,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【舊數一筆清👋🏻】炸彈拆極都拆唔完｜問題天天都多｜一招KO晒佢哋｜普通人成功心法004,2023-07-25T10:33:18Z,399,34.0,14.0,780
ko6qTvtep4A,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🏢香港樓市有無得救？🥶】昔日利好因素盡失？｜連燈仔話睇跌9成😱｜中共港共有咩牌可以打？,2023-07-22T07:00:09Z,3038,103.0,26.0,1253
6gACB1OBmac,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本旅行】有朋友carry嘅自駕遊｜居然有計慳咗來回機票?｜九洲有咩正景點｜智偉和你吹 第04集,2023-07-21T13:00:09Z,327,28.0,4.0,1571
yzsETwlTGNo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【我嘅第一隻倍升股📈】NVDA並唔係第一隻｜由輸9成變升9倍嘅妖股｜應該TOTAL LOSS但負碌賺倍幾｜PK022,2023-07-20T11:00:11Z,444,27.0,13.0,810
hn1m6R6PfnE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【點樣做拆彈專家💣】唔係我想拆｜但今日拆唔掂｜聽日拆十個｜學會做人生拆彈專家｜普通人成功心法003,2023-07-18T10:00:07Z,391,29.0,10.0,699
9g-uLFj41_I,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【港樓末日🥶】牛市永遠不會重臨？｜昔日利好因素全失？｜港樓要跌幾多先夠？,2023-07-16T04:00:10Z,7746,309.0,66.0,1145
emShWKpbJm0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,智偉講故仔 Live Stream,2023-07-15T14:24:19Z,0,0.0,0.0,0
7JZKngxyVoI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️日本旅行🏔】最意外的旅行｜番唔到香港...?｜應唔應該買旅遊保險? ｜智偉和你吹 第03集,2023-07-14T13:30:21Z,417,28.0,9.0,1867
h7P9qfPXKVo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【GOGOX大裁員，前部門主管點睇？】香港獨角獸縮水94%😰｜上年蝕成13億？😨｜裁員可以扭轉劣勢嗎？😑,2023-07-13T10:30:06Z,5633,177.0,58.0,1152
A0Wptqqtd9s,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【點樣大大提升效率？】讀書時訓教｜訓教時打機｜返工時睇戲｜ 喺啱嘅時候做啱嘅事，就能將生活效率推向極致｜普通人成功心法002,2023-07-12T10:00:08Z,356,30.0,12.0,647
5p-aRVW_4C0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本旅行】五百呎の糾結，究竟噏緊乜嘢｜留言區有完整內容,2023-07-11T09:30:02Z,439,17.0,4.0,35
ZIMQ1Hpwps0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【移居日本落地頭幾步】無日本電話開唔到銀行戶口？｜無地址申請唔到電話咭｜無銀行戶口租唔到樓?｜究竟應該做咩先｜JP013,2023-07-10T10:00:11Z,695,57.0,21.0,1073
zN3Nje_Xb3c,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本旅行】第一次😏浸溫泉唔知點？｜池袋出現企鵝又咩玩法?｜旅遊書閃到........｜智偉和你吹 第02集 Part 2,2023-07-09T02:30:08Z,316,26.0,5.0,1730
l3L2ydVrd5c,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本旅行】第一次去日本😏無料案內所??? ｜和你吹 第2集 Part.1｜留言區有完整內容,2023-07-06T13:00:36Z,447,16.0,2.0,41
exFFBStRkAg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本旅行】第一次😏無料案內所入唔入好？｜因為溝女game去搭夜行巴士｜第一次就情定日本｜智偉和你吹 第02集 Part 1,2023-07-06T11:00:11Z,484,25.0,15.0,1825
xgxmdf0VlhE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【做人無夢想可以嗎？】啱啱升中學嘅混沌期｜有咗夢想後嘅變化｜即使夢想幻滅都賺咗個追夢過程｜SUC001,2023-07-04T12:00:10Z,453,33.0,10.0,1121
nEWd_6tyUMI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【回歸26年香港變成點】移民潮下嘅各種影響｜旅遊業撐得起香港？｜有咩行業最搵錢？,2023-07-01T09:00:07Z,516,36.0,5.0,765
qu_hBhPa3Pg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【最深刻嘅日本旅行】渡蜜月差啲命喪雪山｜用19日玩咗半個日本｜又見雪山又見櫻｜智偉和你吹 第01集 Part 2,2023-06-29T12:30:12Z,246,21.0,9.0,1446
m9B_7pitWS0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【最深刻嘅日本旅行】苦行僧嘅旅行｜走去人哋國會做乜｜有無入到女僕CAFE｜智偉和你吹 第01集 Part 1,2023-06-27T11:30:11Z,405,24.0,9.0,1712
j9S8l2c7YjU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【如果只係想逃避，移民並非解決辦法】移咗民就享有一切自由？｜生活一定變得更美好？｜將來變得更有保障？｜移民係為咗追求而非逃避,2023-06-25T04:00:30Z,351,37.0,11.0,995
p2mhTQWJfvA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本PR捷徑-搞生意篇】30萬就夠做？｜可以用財技1年拎PR？｜有啲咩伏要避 JP012,2023-06-22T09:00:30Z,707,46.0,4.0,898
xJML67fozPQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【我的爸爸】沒有富爸爸｜沒有好爸爸｜沒有可靠的爸爸｜但還是我的爸爸  PK021,2023-06-18T01:00:12Z,968,61.0,24.0,1261
4FFfFC7yKxQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【留守香港有咩好】短期內嘅機遇｜人工高咗樓又平咗｜忽然名校易入咗｜中長期係點就...,2023-06-15T14:57:49Z,1148,45.0,15.0,1051
HEBZe3gfMa0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【輸甩褲嘅股票】價值歸零法｜咁就無咗幾十萬｜投資中港股轉眼輸甩褲｜趁後生尋找終生投資法  PK020,2023-06-13T11:00:07Z,772,44.0,18.0,1124
gvhNi8jBWNM,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本PR捷徑-打工仔篇】最快1年拎PR？｜高度人才簽證｜香港人計分好著數｜數字以外要注意咩地方 JP011,2023-06-11T07:07:51Z,1356,57.0,16.0,1188
pnsMhFfSOmo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【我支持林作 你們可以炒我了】消失中的程序公義｜林作下線因乜事被炒｜保誠處理手法似唔似國泰,2023-06-09T10:34:44Z,1098,42.0,10.0,1588
35qlRXmFKos,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【8歲開始嘅飛躍道】因乜差事跳跳跳｜打機咁跳上屋頂｜柳暗花明又一村 PK019,2023-06-07T15:59:35Z,218,20.0,5.0,1080
cxyZ_9IhK08,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【鑽石山中的香港人】挺身而出的凡人｜冒死急救要小心｜林作雖抵死但為何而死,2023-06-05T17:34:19Z,405,37.0,9.0,1512
WeZUr1-Ym2M,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【意外浸死嘅兩個朋友】欺山莫欺水｜第一次朋友去世｜11歲上死因庭｜永遠失去的笑容 PK018,2023-06-04T09:01:39Z,1219,42.0,6.0,1450
bCcNjxTfbsA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【點先拎到日本PR？】最快1年搞掂｜穩穩陣陣預5年｜呢幾年醒醒定定做人 JP010,2023-06-02T12:23:17Z,1352,68.0,9.0,849
I1fLjKo5fE4,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【生日願望係...】光復恒指35000｜香港人加油｜2023生日願望,2023-06-01T10:19:23Z,290,27.0,28.0,515
GTnP4_S8dXg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【人類大命運？！】預測未來之書｜令我由保險轉去科技公司｜幾十萬投資進帳｜人工智能主宰嘅世界｜PK017,2023-05-30T07:07:27Z,288,31.0,6.0,1109
AqDnBGbKcnM,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【藤條炆豬肉】同我買起晒啲藤條佢｜無藤條就無家暴？！｜初嚐經濟學｜我認我係抵打｜PK016,2023-05-28T08:25:38Z,1240,22.0,14.0,965
jXWM9z1xJ-0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【國泰空姐抵死？！】有咩嘢會一齊陪葬｜文革嚟到最緊要識跪｜廣東話仲有咩價值,2023-05-26T09:09:08Z,1661,87.0,32.0,693
2FrV1bONcQQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【雪雪也移民】貓貓移民日本嘅準備｜不確定嘅出發日｜明明是大阪，飛咗去東京？｜移民都唔好棄養｜JP009,2023-05-25T08:32:58Z,982,55.0,33.0,1913
5FowosTI0cQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【收音咪開箱】 1200蚊大概咩質素｜日本Amazon落單18個鐘收到貨,2023-05-24T05:47:13Z,181,17.0,6.0,796
nPk8Q2hNuV8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【閒聊貓噏系列】 搵工搵成點？｜youtube點發展？｜世界大局同投資部署｜CT20230523,2023-05-22T08:07:23Z,451,37.0,4.0,1380
3ZqLjXuKK7U,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【被虐打致死嘅童年玩伴】藍田童黨虐殺案｜欺凌輪迴｜大家姐性格嘅佢｜原來我哋意外地相似｜PK015,2023-05-21T08:42:26Z,1155,38.0,8.0,1008
wIPxkopBgeU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【用6000蚊搬屋嚟日本？】大概係史上最平｜極端嘅斷捨離｜香港郵政性價比極高｜JP008,2023-05-19T06:38:54Z,2065,89.0,26.0,1914
BrTOBxE4kZo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【倒下來的貓貓狗狗】被夷平嘅老狗場｜被迫遷嘅流浪貓場｜如果妳還在會做甚麼｜PK014,2023-05-17T08:56:12Z,391,19.0,11.0,1492
xqqg0lkZaBo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【再見，小琳】我迷戀的抗癌美少女｜理智全失｜很想見妳｜為妳傷心一星期｜PK013,2023-05-15T06:58:56Z,1135,48.0,33.0,1835
dCIl6vNdioY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【後悔移民了嗎？】百萬年薪無咗痛唔痛？｜日文唔夠好去搵工？｜太早買樓？｜太遲開channel？｜JP007,2023-05-13T09:40:38Z,2154,142.0,43.0,1151
KAuAzdBt-TM,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【茶果嶺天后誕】 偷睇蓋鳴暉換衫🫣｜辣椒仔有無鼻涕😨｜戲棚下嘅迷宮😵‍💫｜12點前我哋玩晒😎｜PK012,2023-05-11T13:03:34Z,1179,38.0,18.0,1178
0X8_3uBxZKI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【閒聊貓噏系列】 實拍大阪5人足球｜叮爆咗珍珠｜自製200YEN嘅TEA｜CT20230510,2023-05-10T11:04:28Z,163,14.0,9.0,1034
amlN1YjjRTo,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【娛樂圈血淚史（下）】 周吉佩嘅經歷｜窮到銀行得返幾十蚊？｜同老婆分房訓七年？｜散BAND跌入情緒低谷｜做藝人嘅種種折磨｜PK011,2023-05-09T11:29:25Z,5362,202.0,25.0,1854
10bbkbGnJjE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【日本搶人才？！】 5大畢業可以留兩年？｜20萬YEN就可以申請？｜唔識講日文都得？｜搵工創業無難度？｜JP006,2023-05-07T08:57:53Z,1247,47.0,9.0,1067
bnt0u7Lf4Ww,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【娛樂圈血淚史（上）】 並非周吉佩經歷｜臨記嘅生活係點｜最少試過收得20蚊｜日日比人問候娘親｜PK010 ,2023-05-05T11:19:13Z,1547,71.0,12.0,2048
H7FVSznaaNE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【我眼中嘅周吉佩】 中年好聲音冠軍｜比我更持久嘅男人｜小學走上另一條路｜追夢男孩｜PK009,2023-05-01T02:15:35Z,25709,657.0,104.0,1689
GUZvN1ZNrjE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【嚟到日本點踢波】 無街場都無問題？｜單丁無朋友都有隊踢？｜外國人JOIN都無問題？｜PS002 廣東話配音 ＆ 英文介紹,2023-04-29T11:08:24Z,1056,21.0,11.0,610
2f754OOIYfM,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,雪雪愛甚麼？ 咕咕聲給你答案,2023-04-27T23:48:51Z,881,73.0,12.0,53
-DH4uJUYe_E,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【閒聊貓噏系列】 喺日本駕駛學院學車係點？｜落街撞到香港鄰居｜拍片剪片好辛苦｜CT20230427,2023-04-27T10:31:50Z,263,24.0,10.0,1090
mvBfScPba2A,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【How to join a football/soccer game in Japan】 5-a-side football｜Tengachaya Fut Messe｜Osaka football,2023-04-26T17:07:36Z,216,10.0,2.0,610
